timestamp,temp_indoor,pm1_indoor,pm25_indoor,pm10_indoor,temp_outdoor,pm1_outdoor,pm25_outdoor,pm10_outdoor,aqi,humid,rainfall,temp,windspeed
2026-03-30 04:20:00,30.0,4.6,7.2,7.7,28.0,8.7,13.5,14.7,89,83,0,28.4,2.8
2026-03-30 04:30:00,30.0,3.3333333333333335,7.222222222222222,8.0,28.0,6.8,10.3,10.3,90,82,0,28.4,3.8
2026-03-30 04:40:00,30.0,3.0,5.888888888888889,7.444444444444445,28.0,6.8,10.3,10.3,89,79,0,27.8,2.9
2026-03-30 04:50:00,30.0,2.5,5.8,7.1,28.0,5.9,10.4,10.4,83,78,0,27.6,3.2
2026-03-30 05:00:00,30.0,3.3333333333333335,5.777777777777778,8.222222222222221,28.0,9.2,13.2,13.2,85,78,0,27.5,3.2
2026-03-30 05:10:00,30.0,3.0,6.555555555555555,7.222222222222222,28.0,6.8,12.6,12.6,84,84,0,28.3,2.3
2026-03-30 05:20:00,30.0,3.5,6.8,8.2,28.0,6.0,9.9,10.1,83,81,0,27.4,3.8
2026-03-30 05:30:00,30.0,2.4444444444444446,5.777777777777778,7.111111111111111,28.0,6.0,9.9,10.1,90,76,0,28.0,2.2
2026-03-30 05:40:00,30.0,3.111111111111111,6.0,7.555555555555555,28.0,8.4,14.3,14.3,88,83,0,27.7,3.7
2026-03-30 05:50:00,30.0,3.2,6.4,7.9,28.0,8.666666666666666,13.444444444444445,13.555555555555555,85,82,0,28.2,3.7
2026-03-30 06:00:00,30.0,2.888888888888889,6.333333333333333,7.444444444444445,28.0,6.6,10.3,10.9,91,80,0,27.5,5.8
2026-03-30 06:10:00,30.0,2.7777777777777777,5.0,7.111111111111111,28.0,8.4,13.5,14.1,93,84,1,27.0,5.5
2026-03-30 06:20:00,30.0,3.1,5.9,7.1,28.0,7.3,12.0,13.3,89,79,0,28.9,5.2
2026-03-30 06:30:00,30.0,3.2222222222222223,6.111111111111111,7.666666666666667,28.0,4.2,6.8,8.0,84,75,0,27.6,5.3
2026-03-30 06:40:00,30.0,2.888888888888889,6.111111111111111,7.111111111111111,28.0,11.0,17.9,18.8,91,84,0,28.6,5.9
2026-03-30 06:50:00,30.0,3.3,6.9,8.7,28.0,8.8,13.6,14.6,88,78,0,27.2,5.5
2026-03-30 07:00:00,30.0,3.0,7.333333333333333,8.88888888888889,28.0,11.6,16.6,16.6,102,65,0,31.6,5.7
2026-03-30 07:10:00,30.11111111111111,3.6666666666666665,7.333333333333333,8.444444444444445,28.6,8.4,13.8,14.7,104,67,0,31.5,5.1
2026-03-30 07:20:00,31.0,3.8,8.3,9.9,29.0,10.8,16.1,17.2,101,62,0,31.6,5.3
2026-03-30 07:30:00,31.0,3.7777777777777777,7.222222222222222,8.777777777777779,29.0,10.2,16.4,17.0,106,70,0,31.9,5.3
2026-03-30 07:40:00,31.0,4.333333333333333,9.22222222222222,11.22222222222222,29.3,5.7,10.0,10.3,101,69,0,32.6,5.7
2026-03-30 07:50:00,31.0,7.5,11.9,13.5,30.0,4.7,8.4,8.4,110,65,0,32.8,5.7
2026-03-30 08:00:00,31.0,7.0,11.555555555555555,12.555555555555555,30.0,6.0,9.6,9.6,105,61,0,31.2,5.1
2026-03-30 08:10:00,31.0,4.777777777777778,9.11111111111111,11.444444444444445,30.0,8.5,13.5,14.7,102,68,0,32.1,5.6
2026-03-30 08:20:00,31.0,4.5,8.0,11.3,30.0,8.2,13.4,13.6,108,69,0,32.7,5.4
2026-03-30 08:30:00,31.0,8.666666666666666,12.88888888888889,15.22222222222222,30.2,4.8,7.4,7.5,109,65,0,31.5,5.6
2026-03-30 08:40:00,31.0,7.111111111111111,11.77777777777778,12.77777777777778,31.0,6.7,9.9,10.8,109,67,0,32.3,5.5
2026-03-30 08:50:00,31.0,7.2,10.7,11.7,31.0,7.4,12.4,12.8,108,62,0,31.5,5.7
2026-03-30 09:00:00,31.0,7.666666666666667,11.444444444444445,14.11111111111111,31.0,9.7,17.2,18.1,101,67,0,32.1,9.5
2026-03-30 09:10:00,31.0,7.666666666666667,10.555555555555555,12.22222222222222,31.0,9.555555555555555,13.88888888888889,14.666666666666666,101,63,0,32.3,10.9
2026-03-30 09:20:00,31.0,7.5,12.1,13.7,31.0,9.6,14.7,16.4,104,68,0,31.3,13.0
2026-03-30 09:30:00,31.0,7.444444444444445,11.666666666666666,14.0,31.0,7.9,13.2,15.2,104,67,0,32.8,11.2
2026-03-30 09:40:00,31.0,7.555555555555555,11.22222222222222,12.666666666666666,31.0,5.9,9.8,9.8,106,66,0,31.2,11.9
2026-03-30 09:50:00,31.0,8.3,12.9,15.5,31.0,8.7,13.3,13.3,108,65,0,32.6,9.2
2026-03-30 10:00:00,31.0,8.555555555555555,13.0,14.77777777777778,31.5,7.5,12.0,12.8,101,62,0,31.0,9.1
2026-03-30 10:10:00,31.0,8.333333333333334,12.555555555555555,13.666666666666666,31.5,7.5,12.0,12.8,110,66,0,32.9,12.9
2026-03-30 10:20:00,31.0,9.1,14.1,15.8,32.0,7.4,13.8,14.8,105,66,0,31.7,12.4
2026-03-30 10:30:00,31.0,9.77777777777778,15.555555555555555,16.88888888888889,32.0,4.8,7.9,7.9,106,66,0,31.2,10.1
2026-03-30 10:40:00,31.0,9.555555555555555,14.77777777777778,16.11111111111111,32.0,6.1,9.7,10.1,103,63,0,31.9,12.3
2026-03-30 10:50:00,31.0,10.4,14.9,17.4,32.0,8.8,13.0,13.1,106,64,0,32.0,10.2
2026-03-30 11:00:00,31.0,9.88888888888889,15.0,16.666666666666668,33.0,9.8,16.4,17.7,92,67,0,32.1,13.0
2026-03-30 11:10:00,31.0,10.0,15.555555555555555,17.666666666666668,32.9,11.1,17.0,17.9,90,65,0,32.5,9.5
2026-03-30 11:20:00,31.0,8.9,13.3,15.7,32.6,9.8,17.2,17.2,83,67,0,32.9,11.4
2026-03-30 11:30:00,31.0,8.88888888888889,13.555555555555555,14.444444444444445,33.0,11.6,16.0,16.0,84,64,0,32.1,11.4
2026-03-30 11:40:00,31.0,10.0,15.22222222222222,17.22222222222222,33.7,7.4,15.6,15.6,90,68,0,32.2,9.8
2026-03-30 11:50:00,31.0,10.9,16.8,21.1,33.0,9.8,18.8,19.4,91,64,0,32.5,9.8
2026-03-30 12:00:00,31.0,9.555555555555555,15.666666666666666,18.22222222222222,33.9,8.8,18.2,18.7,92,52,0,31.9,13.0
2026-03-30 12:10:00,31.0,9.77777777777778,15.88888888888889,17.77777777777778,34.0,11.0,18.2,18.6,83,53,0,31.2,13.0
2026-03-30 12:20:00,31.0,9.7,15.2,16.8,34.0,9.3,16.3,17.8,90,49,0,31.5,13.0
2026-03-30 12:30:00,31.0,9.11111111111111,14.88888888888889,17.88888888888889,34.0,12.22222222222222,20.0,21.77777777777778,87,47,0,31.5,13.0
2026-03-30 12:40:00,31.0,9.0,14.333333333333334,16.88888888888889,34.4,6.7,10.0,10.5,91,48,0,31.2,13.0
2026-03-30 12:50:00,31.0,10.3,14.9,16.4,34.1,11.2,17.0,17.7,92,51,0,31.5,13.0
2026-03-30 13:00:00,31.0,9.77777777777778,14.444444444444445,17.444444444444443,34.4,9.1,17.0,17.3,77,51,0,36.5,9.4
2026-03-30 13:10:00,31.0,9.88888888888889,16.0,17.88888888888889,34.2,9.6,16.1,16.1,76,49,0,35.3,9.5
2026-03-30 13:20:00,31.0,9.6,15.7,17.6,34.0,16.8,27.4,27.8,69,52,0,36.4,9.2
2026-03-30 13:30:00,31.0,9.444444444444445,14.77777777777778,16.333333333333332,34.0,12.0,20.0,20.3,72,49,0,36.7,9.6
2026-03-30 13:40:00,31.0,9.77777777777778,14.77777777777778,17.333333333333332,34.0,4.0,7.8,8.1,75,52,0,36.1,9.5
2026-03-30 13:50:00,31.0,9.8,15.1,16.6,34.1,11.1,19.7,20.1,70,50,0,35.2,9.8
2026-03-30 14:00:00,31.0,9.88888888888889,16.11111111111111,17.22222222222222,34.2,10.7,16.7,16.8,70,46,0,36.6,9.4
2026-03-30 14:10:00,31.77777777777778,10.666666666666666,17.0,19.555555555555557,34.7,11.2,19.1,19.9,70,53,0,36.5,9.5
2026-03-30 14:20:00,32.0,10.5,16.7,18.4,34.0,6.8,13.4,13.6,72,49,0,35.1,9.4
2026-03-30 14:30:00,32.0,10.77777777777778,17.444444444444443,20.333333333333332,34.0,11.2,16.6,17.0,71,54,0,36.3,9.5
2026-03-30 14:40:00,32.0,10.0,15.666666666666666,17.555555555555557,34.0,11.9,20.5,21.0,71,50,0,35.1,9.5
2026-03-30 14:50:00,32.0,9.4,16.0,18.2,34.0,11.0,19.1,21.4,74,53,0,35.2,9.8
2026-03-30 15:00:00,32.0,9.333333333333334,14.444444444444445,16.333333333333332,34.0,10.6,17.9,17.9,78,49,0,35.1,9.4
2026-03-30 15:10:00,32.0,10.444444444444445,15.444444444444445,19.11111111111111,33.5,8.4,12.9,13.1,70,45,0,35.9,9.7
2026-03-30 15:20:00,32.0,10.0,16.1,18.4,33.0,7.4,11.3,11.6,69,46,0,36.2,9.5
2026-03-30 15:30:00,32.0,9.444444444444445,15.0,16.77777777777778,33.0,11.2,17.4,17.6,68,46,0,35.1,9.0
2026-03-30 15:40:00,32.0,8.88888888888889,15.0,16.11111111111111,33.0,10.7,16.8,16.9,78,51,0,36.2,9.9
2026-03-30 15:50:00,32.0,8.8,13.6,15.1,33.0,10.0,16.6,17.1,74,54,0,35.2,9.3
2026-03-30 16:00:00,32.0,8.444444444444445,14.11111111111111,16.555555555555557,33.0,8.777777777777779,14.666666666666666,14.666666666666666,69,48,0,35.1,8.6
2026-03-30 16:10:00,32.0,9.0,13.77777777777778,15.22222222222222,33.0,10.2,18.3,18.5,78,50,0,35.1,7.1
2026-03-30 16:20:00,32.0,8.9,13.6,16.0,32.0,9.4,15.3,15.6,71,48,0,35.9,8.8
2026-03-30 16:30:00,32.0,8.666666666666666,13.555555555555555,17.11111111111111,32.0,9.7,15.3,16.8,76,53,0,36.6,7.8
2026-03-30 16:40:00,32.0,8.0,13.666666666666666,15.77777777777778,32.0,9.1,16.5,17.2,77,47,0,36.3,7.4
2026-03-30 16:50:00,32.0,5.8,11.4,14.4,32.0,6.0,12.0,12.9,69,47,0,35.3,8.7
2026-03-30 17:00:00,32.0,6.333333333333333,11.444444444444445,13.11111111111111,32.0,9.6,12.8,14.2,93,68,0,31.0,8.5
2026-03-30 17:10:00,32.0,7.777777777777778,13.0,15.0,32.0,7.0,12.6,13.1,87,62,0,32.5,7.3
2026-03-30 17:20:00,32.0,6.1,10.9,12.2,32.0,6.4,11.6,12.6,86,66,0,31.9,7.8
2026-03-30 17:30:00,32.0,6.111111111111111,11.555555555555555,13.11111111111111,31.4,6.8,12.6,12.9,87,67,0,31.9,8.0
2026-03-30 17:40:00,32.0,6.0,11.0,14.22222222222222,31.0,8.0,15.6,16.0,83,62,0,32.1,7.9
2026-03-30 17:50:00,32.0,4.5,9.5,10.3,31.0,8.0,15.6,16.0,92,64,0,32.7,8.4
2026-03-30 18:00:00,32.0,3.5555555555555554,7.444444444444445,9.77777777777778,31.0,7.2,11.6,12.0,85,62,0,31.5,7.2
2026-03-30 18:10:00,32.0,3.7777777777777777,8.444444444444445,10.22222222222222,31.0,6.9,11.3,11.3,88,63,0,32.3,8.0
2026-03-30 18:20:00,32.0,4.0,7.6,9.0,30.7,5.1,7.8,8.3,91,62,0,32.5,7.1
2026-03-30 18:30:00,32.0,4.222222222222222,8.333333333333334,10.11111111111111,30.7,5.1,7.8,8.3,88,64,0,31.6,8.8
2026-03-30 18:40:00,32.0,3.888888888888889,6.666666666666667,9.22222222222222,30.0,8.0,13.4,13.4,83,66,0,32.6,7.7
2026-03-30 18:50:00,32.0,4.1,7.8,9.0,30.0,6.4,10.9,11.4,90,68,0,31.4,8.9
2026-03-30 19:00:00,32.0,3.888888888888889,7.222222222222222,8.88888888888889,30.0,8.4,11.6,12.2,87,61,0,31.7,3.7
2026-03-30 19:10:00,32.0,3.3333333333333335,7.111111111111111,8.555555555555555,30.0,4.3,9.8,10.2,93,66,0,31.4,2.5
2026-03-30 19:20:00,32.0,3.3,7.0,8.6,30.0,7.0,12.555555555555555,13.0,89,67,0,31.9,3.4
2026-03-30 19:30:00,32.0,3.4444444444444446,5.888888888888889,6.888888888888889,30.0,5.8,9.8,10.0,85,66,0,31.7,3.5
2026-03-30 19:40:00,32.0,2.2222222222222223,5.888888888888889,6.555555555555555,30.0,6.3,10.2,10.3,86,62,0,32.9,3.2
2026-03-30 19:50:00,32.0,3.6,6.5,7.9,30.0,6.7,10.4,11.0,93,67,0,31.4,3.5
2026-03-30 20:00:00,32.0,3.4444444444444446,7.0,8.555555555555555,30.0,8.7,14.4,15.0,102,68,3,31.1,2.1
2026-03-30 20:10:00,31.555555555555557,3.111111111111111,6.222222222222222,7.777777777777778,30.0,7.4,11.9,11.9,102,65,0,32.3,3.8
2026-03-30 20:20:00,31.0,2.8,5.5,6.6,29.7,8.8,13.6,13.8,98,68,0,32.9,2.6
2026-03-30 20:30:00,30.11111111111111,3.0,5.777777777777778,7.222222222222222,29.0,8.2,13.9,16.4,100,62,0,31.5,3.7
2026-03-30 20:40:00,30.0,1.6666666666666667,4.888888888888889,5.777777777777778,29.7,6.2,10.4,11.2,100,69,0,31.2,2.7
2026-03-30 21:40:00,28.0,2.111111111111111,4.333333333333333,5.444444444444445,29.0,6.2,10.0,10.4,96,63,0,32.1,3.4
2026-03-30 22:00:00,28.0,2.7,4.9,5.5,29.0,4.8,6.5,6.7,101,63,0,32.9,3.9
2026-03-30 22:10:00,28.0,2.0,4.888888888888889,6.333333333333333,29.0,5.0,9.2,10.5,98,69,0,31.8,2.4
2026-03-30 22:20:00,28.0,4.555555555555555,6.555555555555555,6.888888888888889,29.0,6.8,11.4,12.6,105,67,0,31.9,2.2
2026-03-30 22:30:00,27.9,7.1,9.2,9.6,29.0,6.8,11.4,12.6,103,61,0,32.3,3.6
2026-03-30 22:50:00,27.0,4.555555555555555,7.222222222222222,8.444444444444445,29.0,7.0,10.4,11.7,103,68,0,32.3,3.7
2026-03-30 23:00:00,27.0,3.4,5.0,7.1,29.0,8.2,12.8,13.0,99,68,0,32.7,3.4
2026-03-30 23:10:00,27.0,2.888888888888889,5.333333333333333,5.444444444444445,29.0,7.0,11.8,12.0,104,69,0,32.5,3.7
2026-03-30 23:20:00,27.0,5.777777777777778,8.0,8.666666666666666,29.0,5.8,9.0,9.6,96,63,0,31.3,2.3
2026-03-30 23:30:00,27.0,3.9,6.2,7.5,29.0,6.2,12.2,13.8,97,61,0,32.6,2.4
2026-03-31 01:10:00,28.0,6.888888888888889,8.88888888888889,10.333333333333334,28.0,5.2,8.6,8.8,91,83,0,32.9,2.6
2026-03-31 01:20:00,28.0,2.5555555555555554,4.777777777777778,5.555555555555555,28.0,5.0,8.0,8.2,84,79,0,31.9,2.3
2026-03-31 01:50:00,29.0,2.3333333333333335,4.333333333333333,5.444444444444445,28.0,4.6,7.7,7.7,84,83,0,32.6,3.0
2026-03-31 02:30:00,29.0,2.8,4.5,5.7,28.0,6.1,7.9,7.9,87,85,0,28.9,2.2
2026-03-31 02:40:00,29.0,2.888888888888889,4.777777777777778,6.555555555555555,28.0,6.1,7.9,7.9,86,78,0,27.8,2.5
2026-03-31 02:50:00,29.0,4.444444444444445,6.555555555555555,7.333333333333333,28.0,4.4,6.9,7.3,89,80,0,29.0,3.9
2026-03-31 03:00:00,29.0,3.1,5.3,6.2,28.0,4.7,7.6,8.3,92,81,0,27.0,2.0
2026-03-31 03:10:00,29.0,3.0,5.333333333333333,5.777777777777778,28.0,4.4,6.6,7.6,89,80,0,27.6,2.4
2026-03-31 03:20:00,29.333333333333332,2.888888888888889,6.222222222222222,7.555555555555555,28.0,4.6,6.8,6.8,85,82,0,27.4,3.8
2026-03-31 03:30:00,30.0,2.8,5.6,5.9,28.0,4.8,10.0,12.2,87,83,0,27.0,2.0
2026-03-31 03:40:00,30.0,3.3333333333333335,5.111111111111111,6.111111111111111,28.0,4.8,10.0,12.2,85,83,0,27.6,2.6
2026-03-31 03:50:00,30.0,2.7777777777777777,5.111111111111111,6.0,28.0,5.3,8.6,8.6,93,77,0,28.2,2.8
2026-03-31 04:00:00,30.0,3.0,5.1,5.5,28.0,5.3,8.6,8.6,86,79,0,28.6,2.5
2026-03-31 04:10:00,30.0,3.111111111111111,5.666666666666667,6.0,28.0,5.3,8.6,8.6,88,75,0,27.5,4.0
2026-03-31 04:20:00,30.0,3.2222222222222223,6.111111111111111,8.0,28.0,3.4,6.6,6.6,90,82,0,27.2,2.3
2026-03-31 04:30:00,30.0,3.0,5.3,6.9,28.0,5.7,8.3,8.5,92,77,0,28.3,3.5
2026-03-31 04:40:00,30.0,3.2222222222222223,5.777777777777778,6.333333333333333,28.0,4.6,6.8,7.2,84,76,0,28.8,2.5
2026-03-31 04:50:00,30.0,3.7777777777777777,6.222222222222222,7.111111111111111,28.0,6.0,10.7,11.2,85,78,0,28.6,2.2
2026-03-31 05:00:00,30.0,3.3,6.1,6.4,28.0,4.9,7.6,8.2,88,81,0,27.6,3.4
2026-03-31 05:10:00,30.0,2.7777777777777777,5.777777777777778,6.333333333333333,28.0,4.4,7.6,7.8,93,76,3,27.0,2.5
2026-03-31 05:20:00,30.0,3.2222222222222223,5.444444444444445,6.222222222222222,28.0,4.4,7.6,7.8,87,76,0,28.7,2.1
2026-03-31 05:30:00,30.0,3.0,6.0,7.7,27.8,5.4,8.2,8.3,93,80,0,28.9,3.1
2026-03-31 05:40:00,30.0,3.4444444444444446,5.888888888888889,7.111111111111111,27.0,6.7,10.2,10.9,88,76,0,27.1,3.0
2026-03-31 05:50:00,30.0,3.7777777777777777,6.333333333333333,6.888888888888889,27.0,6.9,11.5,11.5,91,80,0,27.2,3.9
2026-03-31 06:00:00,30.0,3.1,6.5,7.6,27.0,6.8,11.3,11.3,85,78,0,28.2,5.3
2026-03-31 06:10:00,30.0,3.4444444444444446,5.666666666666667,6.111111111111111,27.0,6.0,9.9,9.9,92,83,0,27.5,5.5
2026-03-31 06:20:00,30.0,3.5555555555555554,6.666666666666667,7.777777777777778,27.0,5.6,10.0,10.2,88,75,0,28.2,5.8
2026-03-31 06:30:00,30.0,4.4,7.1,7.7,27.0,5.7,10.5,10.9,83,76,0,28.4,5.6
2026-03-31 06:40:00,30.0,6.666666666666667,10.0,12.555555555555555,27.0,5.6,11.2,11.2,91,81,0,27.9,5.3
2026-03-31 06:50:00,30.0,7.111111111111111,10.444444444444445,11.444444444444445,27.0,6.5,10.9,11.1,88,83,0,28.4,5.7
2026-03-31 07:00:00,30.0,6.3,10.4,11.9,27.8,7.1,11.9,13.9,105,70,0,31.0,5.5
2026-03-31 07:10:00,30.0,6.0,10.22222222222222,11.333333333333334,28.0,6.3,9.3,9.7,107,65,3,32.9,5.7
2026-03-31 07:20:00,30.0,5.111111111111111,7.555555555555555,9.0,28.0,5.3,9.5,9.5,107,63,0,32.9,5.8
2026-03-31 07:30:00,30.0,4.7,8.5,10.2,28.9,5.2,8.1,8.6,102,63,0,33.0,5.1
2026-03-31 07:40:00,30.0,5.222222222222222,8.333333333333334,10.0,29.0,6.4,10.0,10.7,102,61,0,32.8,5.0
2026-03-31 07:50:00,30.0,4.444444444444445,8.333333333333334,9.11111111111111,29.2,4.8,7.7,8.1,102,69,0,32.0,5.8
2026-03-31 08:00:00,30.9,5.0,7.8,8.6,30.0,6.6,11.4,12.1,103,65,0,32.8,5.9
2026-03-31 08:10:00,31.0,5.222222222222222,8.666666666666666,9.0,30.0,7.2,11.2,11.2,108,63,0,31.7,5.0
2026-03-31 08:20:00,31.0,5.333333333333333,8.555555555555555,10.555555555555555,30.0,6.8,8.4,9.0,110,70,0,31.3,5.5
2026-03-31 08:30:00,31.0,4.6,9.0,10.4,30.0,5.2,6.8,6.8,101,68,0,32.3,5.3
2026-03-31 08:40:00,31.0,3.6666666666666665,6.666666666666667,8.444444444444445,30.88888888888889,4.444444444444445,6.666666666666667,6.666666666666667,111,62,0,31.3,6.0
2026-03-31 08:50:00,31.0,4.333333333333333,8.11111111111111,8.88888888888889,31.0,4.8,7.5,7.9,105,63,0,31.5,6.0
2026-03-31 09:00:00,31.0,5.0,8.1,9.2,31.0,5.6,9.1,9.4,103,66,0,32.7,13.0
2026-03-31 09:10:00,31.0,4.444444444444445,7.777777777777778,8.88888888888889,31.0,4.9,9.0,9.0,110,68,0,32.7,9.2
2026-03-31 09:20:00,31.0,4.0,7.666666666666667,10.11111111111111,31.0,4.9,9.0,9.0,109,66,0,32.9,10.1
2026-03-31 09:30:00,31.9,5.0,9.0,10.7,32.0,6.6,11.0,11.0,104,67,0,32.0,9.8
2026-03-31 09:40:00,32.0,4.666666666666667,8.0,9.11111111111111,32.0,6.6,11.0,11.0,102,63,0,31.6,9.6
2026-03-31 09:50:00,32.0,5.444444444444445,8.88888888888889,10.444444444444445,32.0,6.6,11.0,11.0,110,66,0,32.2,9.7
2026-03-31 10:00:00,32.0,4.6,8.6,10.9,33.0,5.6,9.1,9.8,109,69,0,32.8,10.7
2026-03-31 10:10:00,32.0,5.111111111111111,9.444444444444445,10.22222222222222,33.0,7.4,12.2,12.8,105,67,0,32.2,11.5
2026-03-31 10:20:00,32.0,6.111111111111111,9.555555555555555,10.88888888888889,33.9,7.0,11.2,11.3,107,67,0,31.3,12.5
2026-03-31 10:30:00,32.0,5.8,10.2,11.9,34.0,6.4,8.2,8.3,107,70,0,32.8,11.0
2026-03-31 10:40:00,32.0,6.0,10.11111111111111,11.333333333333334,34.0,6.4,9.0,9.0,106,69,0,31.2,12.4
2026-03-31 10:50:00,32.0,6.777777777777778,9.444444444444445,11.11111111111111,34.0,8.2,13.8,14.2,106,67,0,33.0,11.9
2026-03-31 11:00:00,32.0,6.3,9.8,12.0,34.0,4.0,7.4,7.4,85,64,0,31.3,9.3
2026-03-31 11:10:00,32.0,5.777777777777778,10.88888888888889,12.11111111111111,34.0,10.8,17.0,18.4,89,68,0,31.5,9.9
2026-03-31 11:20:00,32.0,5.555555555555555,8.88888888888889,9.666666666666666,34.0,7.9,13.7,14.2,84,67,0,32.9,12.6
2026-03-31 11:30:00,32.0,6.3,11.4,13.0,34.0,4.4,7.4,7.4,92,63,0,31.5,12.5
2026-03-31 11:40:00,32.0,6.0,10.0,11.666666666666666,34.0,10.5,15.4,15.9,93,62,0,32.3,11.5
2026-03-31 11:50:00,32.0,6.444444444444445,11.333333333333334,13.333333333333334,34.0,6.7,10.7,11.0,84,62,0,32.7,10.9
2026-03-31 12:00:00,32.0,6.5,12.0,14.4,34.7,7.9,13.9,15.4,83,55,0,31.4,13.0
2026-03-31 12:10:00,32.0,6.777777777777778,11.77777777777778,13.77777777777778,34.22222222222222,11.555555555555555,19.555555555555557,20.444444444444443,90,55,0,32.5,13.0
2026-03-31 12:20:00,32.0,6.444444444444445,11.666666666666666,13.77777777777778,35.0,9.2,14.2,15.6,84,51,0,31.8,13.0
2026-03-31 12:30:00,32.0,6.9,12.3,14.5,35.0,9.6,13.6,14.4,90,46,0,32.7,13.0
2026-03-31 12:40:00,32.0,6.666666666666667,11.555555555555555,14.77777777777778,34.4,8.8,14.2,14.2,83,47,0,32.4,13.0
2026-03-31 12:50:00,32.0,6.888888888888889,12.22222222222222,14.555555555555555,34.9,9.0,13.8,13.8,93,50,0,31.2,13.0
2026-03-31 13:00:00,32.0,6.6,11.7,13.0,35.0,8.8,14.5,14.7,78,54,0,35.4,9.5
2026-03-31 13:10:00,32.0,7.111111111111111,11.77777777777778,13.77777777777778,35.0,8.5,14.3,14.3,75,45,0,35.1,9.2
2026-03-31 13:20:00,32.0,6.888888888888889,12.444444444444445,14.88888888888889,35.0,8.5,14.3,14.3,73,54,0,36.0,9.3
2026-03-31 13:30:00,32.0,6.8,10.8,12.3,35.0,8.8,13.1,13.9,73,50,0,36.9,9.8
